"objectid","poi_id","kategorie","name","anzahl_pp","markierung","sicherheit","dach","signalisation","bemerkung","gebuehr","oeffentlicher_grund","geometry"
"104426","vap104426","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2681684.5 1243547.5)"
"104430","vap104430","Zweirad","Beide","30","","","","","","0","öffentlicher Grund","POINT (2681748.5 1243784.5)"
"104448","vap104448","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2682099.8 1243421.9)"
"104449","vap104449","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2682099 1243445.5)"
"104535","vap104535","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682467.5 1248476.9)"
"104625","vap104625","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2682251.5 1246046.9)"
"104700","vap104700","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2682565.5 1243372.6)"
"104758","vap104758","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2680568.8 1248340.5)"
"104808","vap104808","Zweirad","Beide","33","","","","","","0","öffentlicher Grund","POINT (2679943.5 1248259.5)"
"104809","vap104809","Zweirad","Beide","33","","","","","","0","öffentlicher Grund","POINT (2679959 1248294.2)"
"23542","vap23542","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2681474.8 1246473.6)"
"4162","vap4162","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2685301.5 1246021)"
"23539","vap23539","Zweirad","Beide","34","","","","","","0","öffentlicher Grund","POINT (2681434.8 1247012)"
"23540","vap23540","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2681330 1246985.4)"
"23862","vap23862","Zweirad","Beide","48","","","","","","0","öffentlicher Grund","POINT (2683189.8 1251897.5)"
"22573","vap22573","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2684587.5 1252019.4)"
"22574","vap22574","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2684607 1252054.2)"
"22575","vap22575","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2684699.5 1252062.5)"
"22576","vap22576","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2684672.2 1252068.9)"
"22577","vap22577","Zweirad","Beide","45","","","","","","0","öffentlicher Grund","POINT (2684794 1252163.2)"
"23856","vap23856","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2685425.2 1246002)"
"23857","vap23857","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2685046 1246075)"
"23858","vap23858","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2678780.5 1250274.8)"
"23532","vap23532","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2680230 1246994.2)"
"4163","vap4163","Zweirad","Beide","5","","","","","","0","öffentlicher Grund","POINT (2685463.2 1246020.6)"
"9926","vap9926","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2683523 1247926.6)"
"104324","vap104324","Zweirad","Beide","22","","","","","","0","öffentlicher Grund","POINT (2679833.8 1248945.2)"
"104833","vap104833","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2679908.2 1249061.9)"
"22896","vap22896","Zweirad","Beide","112","","","","","","0","öffentlicher Grund","POINT (2682813.5 1248718.9)"
"104459","vap104459","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2682820.5 1249046.8)"
"100002","vap100002","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2684661.2 1248237.4)"
"100322","vap100322","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2679622.2 1248472.2)"
"100330","vap100330","Zweirad","Beide","10","","","","","Meldung von Silvia Mann am 8.8.2016","0","öffentlicher Grund","POINT (2684775.5 1246280.2)"
"100666","vap100666","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2679443.5 1250959.4)"
"100667","vap100667","Zweirad","Beide","40","","","","","","0","öffentlicher Grund","POINT (2679271.5 1250973.4)"
"100669","vap100669","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2678907.5 1250926.2)"
"100670","vap100670","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2678822 1250903.8)"
"100961","vap100961","Zweirad","Beide","17","","","","","","0","öffentlicher Grund","POINT (2682957 1252057.6)"
"100975","vap100975","Zweirad","Beide","10","","","","","<Null>","0","öffentlicher Grund","POINT (2683469.5 1248483.6)"
"1612","vap1612","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2678017.5 1250034)"
"104583","vap104583","Zweirad","Beide","50","","","","","","0","öffentlicher Grund","POINT (2684378.2 1245773.6)"
"1921","vap1921","Zweirad","Beide","36","","","","","","0","öffentlicher Grund","POINT (2683838.8 1247051.4)"
"1924","vap1924","Zweirad","Beide","50","","","","","","0","öffentlicher Grund","POINT (2684419 1247432.5)"
"1927","vap1927","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2681249.5 1249417.8)"
"2244","vap2244","Zweirad","Beide","80","","","","","","0","öffentlicher Grund","POINT (2683915 1247969.1)"
"2562","vap2562","Zweirad","Beide","18","","","","","","0","öffentlicher Grund","POINT (2681896.5 1247933.8)"
"104979","vap104979","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2684168.5 1252496.6)"
"104995","vap104995","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2681147.2 1252217.8)"
"100331","vap100331","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2683514.5 1252603.5)"
"100332","vap100332","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2683560.8 1252610.6)"
"105033","vap105033","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2678703 1251073.6)"
"100966","vap100966","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2682996 1252065.4)"
"100970","vap100970","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2683079.2 1251681.6)"
"101295","vap101295","Zweirad","Beide","25","","","","","","0","öffentlicher Grund","POINT (2679241.8 1249690.9)"
"1923","vap1923","Zweirad","Beide","25","","","","","","0","öffentlicher Grund","POINT (2683983.2 1247745)"
"2250","vap2250","Zweirad","Beide","9","","","","","","0","öffentlicher Grund","POINT (2679182.5 1251219.2)"
"104711","vap104711","Zweirad","Beide","26","","","","","","0","öffentlicher Grund","POINT (2682678 1244693.5)"
"104884","vap104884","Zweirad","Beide","64","","","","","","0","öffentlicher Grund","POINT (2687081.5 1250574.4)"
"104886","vap104886","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2685695.8 1245977.4)"
"13810","vap13810","Zweirad","Beide","3","","","","","","0","öffentlicher Grund","POINT (2682094.5 1247575.8)"
"13811","vap13811","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2682141.2 1247552.6)"
"1734","vap1734","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2682238.8 1247576.6)"
"77","vap77","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2682474.5 1247469.6)"
"13812","vap13812","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2682743 1247660.6)"
"13813","vap13813","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2682752.8 1247675.6)"
"14119","vap14119","Zweirad","Beide","48","","","","","","0","öffentlicher Grund","POINT (2682801 1247750.6)"
"16358","vap16358","Zweirad","Beide","18","","","","","","0","öffentlicher Grund","POINT (2684102 1248100.9)"
"18288","vap18288","Zweirad","Beide","18","","","","","beim Strandbad Tiefenbrunnen","0","öffentlicher Grund","POINT (2684478.8 1245274.1)"
"18289","vap18289","Zweirad","Beide","5","","","","","","0","öffentlicher Grund","POINT (2684411 1245633.6)"
"18281","vap18281","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2679101.2 1249020)"
"17970","vap17970","Zweirad","Beide","20","","","","","unten und oben","0","öffentlicher Grund","POINT (2683623.5 1247596)"
"17971","vap17971","Zweirad","Beide","28","","","","","beim Stadtspital Waid","0","öffentlicher Grund","POINT (2681712.5 1250381.2)"
"20006","vap20006","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2683557.8 1246906.1)"
"20007","vap20007","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2683329.2 1246876.1)"
"20008","vap20008","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2683314.2 1246943.4)"
"3853","vap3853","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2684447 1246576.8)"
"3854","vap3854","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2684999.5 1246086)"
"4164","vap4164","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2687844.8 1245556)"
"9311","vap9311","Zweirad","Beide","64","","","","","","0","öffentlicher Grund","POINT (2683661.5 1246847.6)"
"12166","vap12166","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2682245.8 1246073.6)"
"12816","vap12816","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2682095.8 1247614)"
"104512","vap104512","Zweirad","Beide","38","","","","","","0","öffentlicher Grund","POINT (2681540.8 1246078.8)"
"104560","vap104560","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682300.5 1247254.6)"
"104672","vap104672","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682093.5 1245209.2)"
"104865","vap104865","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2678908 1249739.1)"
"105012","vap105012","Zweirad","Beide","5","","","","","","0","öffentlicher Grund","POINT (2682767.5 1249442.2)"
"20009","vap20009","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2683331.5 1246971.4)"
"20324","vap20324","Zweirad","Beide","42","","","","","","0","öffentlicher Grund","POINT (2680849.8 1248277.4)"
"20325","vap20325","Zweirad","Beide","47","","","","","","0","öffentlicher Grund","POINT (2683700.8 1248009.1)"
"20328","vap20328","Zweirad","Beide","12","","","","","beim Schulhaus Scherr / Stapfer","0","öffentlicher Grund","POINT (2683696.8 1248770.4)"
"20329","vap20329","Zweirad","Beide","16","","","","","beim Schulhaus Scherr / Stapfer","0","öffentlicher Grund","POINT (2683653 1248799.8)"
"20653","vap20653","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682623.8 1251837)"
"20644","vap20644","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2680697.8 1252634.5)"
"20652","vap20652","Zweirad","Beide","25","","","","","","0","öffentlicher Grund","POINT (2681871 1245749.9)"
"20973","vap20973","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2682129.2 1248846.2)"
"20974","vap20974","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2682157.5 1248883.6)"
"23861","vap23861","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2683219.8 1251846.5)"
"104821","vap104821","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2679254 1247899.8)"
"104822","vap104822","Zweirad","Beide","40","","","","","","0","öffentlicher Grund","POINT (2679237.2 1247949.6)"
"23853","vap23853","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2679307 1249725.5)"
"23860","vap23860","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2686445.8 1245091.5)"
"23863","vap23863","Zweirad","Beide","84","","","","","","0","öffentlicher Grund","POINT (2682981.2 1251858.6)"
"24170","vap24170","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2682258.2 1249406.9)"
"22579","vap22579","Zweirad","Beide","30","","","","","","0","öffentlicher Grund","POINT (2681991 1245292.1)"
"22580","vap22580","Zweirad","Beide","12","","","","","Sportanlage Blumenfeld","0","öffentlicher Grund","POINT (2680404 1253064.5)"
"22581","vap22581","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2680469.8 1253091)"
"104562","vap104562","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2682266 1247420.4)"
"22583","vap22583","Zweirad","Beide","10","","","","","Sportanlage Eichrain, neben Tennisplatz 1","0","öffentlicher Grund","POINT (2683709.8 1253663.9)"
"22584","vap22584","Zweirad","Beide","11","","","","","Freestylehalle, vor dem Eingang südlich","0","öffentlicher Grund","POINT (2678837.8 1250262.8)"
"22890","vap22890","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2677581.2 1250296.4)"
"104267","vap104267","Zweirad","Beide","60","","","","","Kunsteisbahn Oerlikon, links beim Haupteingang","0","öffentlicher Grund","POINT (2684274.2 1251860)"
"22893","vap22893","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2684317.8 1251823.8)"
"22894","vap22894","Zweirad","Beide","60","","","","","bei Sportanlage Riesbach, vor Eingang der Turnhalle","0","öffentlicher Grund","POINT (2684367.2 1246070.8)"
"3541","vap3541","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2682478.2 1246989.5)"
"22899","vap22899","Zweirad","Beide","29","","","","","","0","öffentlicher Grund","POINT (2679783.5 1246841.9)"
"22905","vap22905","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2680061.2 1246489)"
"23210","vap23210","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2679930.5 1246511.1)"
"23211","vap23211","Zweirad","Beide","70","","","","","","0","öffentlicher Grund","POINT (2680057.2 1246563.2)"
"23212","vap23212","Zweirad","Beide","11","","","","","","0","öffentlicher Grund","POINT (2680183.5 1246630.8)"
"23214","vap23214","Zweirad","Beide","80","","","","","","0","öffentlicher Grund","POINT (2680075 1246748.9)"
"104901","vap104901","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2683222 1248688.9)"
"23217","vap23217","Zweirad","Beide","41","","","","","","0","öffentlicher Grund","POINT (2680065.2 1246802.9)"
"23219","vap23219","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2680033.2 1246851.8)"
"100672","vap100672","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682970 1252069.4)"
"3542","vap3542","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2683085.2 1247239)"
"104563","vap104563","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2682316.8 1247422.4)"
"104568","vap104568","Zweirad","Beide","32","","","","","","0","öffentlicher Grund","POINT (2683719 1247236)"
"104577","vap104577","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2684340 1245416.1)"
"104607","vap104607","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2687587.2 1245764)"
"104608","vap104608","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2687605.2 1245731.5)"
"104609","vap104609","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2687627.5 1245703.5)"
"105018","vap105018","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682102 1249732.1)"
"2249","vap2249","Zweirad","Beide","5","","","","","","0","öffentlicher Grund","POINT (2678654.2 1251062.2)"
"2251","vap2251","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2681120.2 1246832)"
"3543","vap3543","Zweirad","Beide","38","","","","","","0","öffentlicher Grund","POINT (2682730.5 1246857.6)"
"4173","vap4173","Zweirad","Beide","25","","","","","","0","öffentlicher Grund","POINT (2682530.8 1246493.6)"
"4174","vap4174","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682533 1246419.8)"
"4176","vap4176","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682532.2 1246403.2)"
"5450","vap5450","Zweirad","Beide","30","","","","","","0","öffentlicher Grund","POINT (2681629.2 1243403.1)"
"104548","vap104548","Zweirad","Beide","44","","","","","","0","öffentlicher Grund","POINT (2682232.8 1247828.6)"
"104706","vap104706","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2680297.5 1248255.9)"
"104831","vap104831","Zweirad","Beide","18","","","","","","0","öffentlicher Grund","POINT (2679895.2 1249081.5)"
"104892","vap104892","Zweirad","Beide","7","","","","","","0","öffentlicher Grund","POINT (2684210 1247691.1)"
"104635","vap104635","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2682506.2 1243400.1)"
"104636","vap104636","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2682468.5 1243333)"
"104645","vap104645","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682370.8 1243028)"
