objectid,poi_id,kategorie,name,anzahl_pp,markierung,sicherheit,dach,signalisation,bemerkung,gebuehr,oeffentlicher_grund,geometry,fixed_geometry,district_id
8645,vap8645,Zweirad,Velo,20,,,,,,0,öffentlicher Grund,POINT (2679543 1249242.4),POINT (47.38920703863776 8.492140035224629),9
23221,vap23221,Zweirad,Velo,10,,,,,,0,öffentlicher Grund,POINT (2679982.5 1246852.6),POINT (47.36766133579298 8.497533255843253),3
104743,vap104743,Zweirad,Velo,7,,,,,,0,öffentlicher Grund,POINT (2681414.2 1247881.9),POINT (47.37674294623857 8.516672715623065),4
104720,vap104720,Zweirad,Velo,7,,,,,,0,öffentlicher Grund,POINT (2683245.5 1243595.6),POINT (47.33796565180694 8.540122116286966),2
104531,vap104531,Zweirad,Velo,28,,,,,,0,öffentlicher Grund,POINT (2680739.8 1252799),POINT (47.42104714115709 8.508631482377906),11
104504,vap104504,Zweirad,Velo,18,,,,,,0,öffentlicher Grund,POINT (2681550.8 1246147.5),POINT (47.36112786701881 8.518165358474805),3
104401,vap104401,Zweirad,Velo,6,,,,,,0,öffentlicher Grund,POINT (2679352.5 1247365.6),POINT (47.37235113874696 8.489284457066042),9
104400,vap104400,Zweirad,Velo,6,,,,,,0,öffentlicher Grund,POINT (2679367.2 1247349.6),POINT (47.37220547317721 8.489476231108945),9
3422,vap3422,Zweirad,Velo,120,,,,,,0,öffentlicher Grund,POINT (2683968 1246718.6),POINT (47.36596047567904 8.550266246697465),7
7323,vap7323,Zweirad,Velo,14,,,,,,0,öffentlicher Grund,POINT (2683519.5 1247152.1),POINT (47.36991609712825 8.544410271196069),1
7320,vap7320,Zweirad,Velo,14,,,,,"im Parkhaus Bethanien, nicht gedeckt",0,öffentlicher Grund,POINT (2684495 1248318.5),POINT (47.38028157233359 8.557544183833665),7
7301,vap7301,Zweirad,Velo,40,,,,,,0,öffentlicher Grund,POINT (2683954.5 1252162.9),POINT (47.41492446287317 8.551109305216947),11
104848,vap104848,Zweirad,Velo,6,,,,,,0,öffentlicher Grund,POINT (2678900.5 1249228.1),POINT (47.38915569663425 8.483628868537934),9
104830,vap104830,Zweirad,Velo,40,,,,,,0,öffentlicher Grund,POINT (2680045 1249084),POINT (47.38772168019005 8.498759677279015),9
104716,vap104716,Zweirad,Velo,9,,,,,,0,öffentlicher Grund,POINT (2682951 1244130.5),POINT (47.34281337186575 8.536324830084041),2
104715,vap104715,Zweirad,Velo,18,,,,,,0,öffentlicher Grund,POINT (2682926.2 1244197),POINT (47.34341455669465 8.536008997382792),2
104713,vap104713,Zweirad,Velo,6,,,,,,0,öffentlicher Grund,POINT (2682705.8 1244647.8),POINT (47.34749649230803 8.533175970945502),2
104624,vap104624,Zweirad,Velo,4,,,,,,0,öffentlicher Grund,POINT (2682471.8 1249207.2),POINT (47.38853032584417 8.530919405149614),10
104588,vap104588,Zweirad,Velo,30,,,,,,0,öffentlicher Grund,POINT (2684601.2 1245901.5),POINT (47.35853100982526 8.558493593552413),8
104375,vap104375,Zweirad,Velo,12,,,,,,0,öffentlicher Grund,POINT (2682488.5 1247951.5),POINT (47.37723527142104 8.530909079961463),4
9300,vap9300,Zweirad,Velo,18,,,,,Im Parkhaus,0,öffentlicher Grund,POINT (2683808.2 1247856.8),POINT (47.37621706525143 8.548364042364549),1
221,vap221,Zweirad,Velo,14,,,,,,0,öffentlicher Grund,POINT (2682214 1247704.5),POINT (47.3750482126444 8.527229344404093),4
41,vap41,Zweirad,Velo,224,,,,,,0,öffentlicher Grund,POINT (2683905.8 1246708.6),POINT (47.36587846391112 8.549441025509781),8
755,vap755,Zweirad,Velo,13,,,,,,0,öffentlicher Grund,POINT (2682665.2 1243003.9),POINT (47.33271721152762 8.532335527571565),2
574,vap574,Zweirad,Velo,150,,,,,"Velostation Nord, Landesmuseum",gebührenpflichtig,öffentlicher Grund,POINT (2683081 1248177.2),POINT (47.37919063139098 8.538795631614951),1
104597,vap104597,Zweirad,Velo,5,,,,,,0,öffentlicher Grund,POINT (2686140.8 1245420.5),POINT (47.35400579187355 8.578777967103207),8
104308,vap104308,Zweirad,Velo,41,,,,,,0,öffentlicher Grund,POINT (2679583.8 1249252.8),POINT (47.3892956424588 8.492682199923394),9
104912,vap104912,Zweirad,Velo,108,,,,,auf beiden Seiten,0,öffentlicher Grund,POINT (2683572.2 1253788.1),POINT (47.42958888738092 8.54634808925327),11
558,vap558,Zweirad,Velo,76,,,,,,0,öffentlicher Grund,POINT (2681466 1248873),POINT (47.38564989022534 8.517538963809791),5
104971,vap104971,Zweirad,Velo,22,,,,,,0,öffentlicher Grund,POINT (2685164.8 1251761.1),POINT (47.41115555418353 8.567068287168569),12
7052,vap7052,Zweirad,Velo,36,,,,,,0,öffentlicher Grund,POINT (2679277.8 1248208.2),POINT (47.37993800789067 8.488444755268164),9
6736,vap6736,Zweirad,Velo,13,,,,,,0,öffentlicher Grund,POINT (2680984.8 1247412.9),POINT (47.37257794978605 8.510902664462296),3
7976,vap7976,Zweirad,Velo,10,,,,,,0,öffentlicher Grund,POINT (2681720.8 1247644.1),POINT (47.37456636226067 8.520688634735793),4
7671,vap7671,Zweirad,Velo,24,,,,,"Bahnhof Altstetten (Vulkanplatz, Mietbox)",gebührenpflichtig,öffentlicher Grund,POINT (2679324 1249577),POINT (47.39224263828184 8.489299145514865),9
7670,vap7670,Zweirad,Velo,114,,,,,,0,öffentlicher Grund,POINT (2679319.8 1249562.8),POINT (47.39211543772439 8.489241003774769),9
7619,vap7619,Zweirad,Velo,60,,,,,,0,öffentlicher Grund,POINT (2682921.2 1246245.4),POINT (47.3618373384178 8.536321997459309),2
104813,vap104813,Zweirad,Velo,50,,,,,,0,öffentlicher Grund,POINT (2679798.8 1248439.1),POINT (47.3819516967097 8.495384330167811),9
7051,vap7051,Zweirad,Velo,92,,,,,3 Pfosten-Gruppen,0,öffentlicher Grund,POINT (2679291.5 1248224.2),POINT (47.38008025434578 8.488628987771767),9
7050,vap7050,Zweirad,Velo,64,,,,,,0,öffentlicher Grund,POINT (2679308.2 1248233.4),POINT (47.3801609840509 8.488851738563426),9
7049,vap7049,Zweirad,Velo,50,,,,,Erstreckt sich entlang der ganzen Hausfassade. Unterteilt in mehrere überdachte Veloständer,0,öffentlicher Grund,POINT (2679374 1248316.5),POINT (47.380900414933 8.489737719502932),9
7048,vap7048,Zweirad,Velo,60,,,,,Erstreckt sich entlang der ganzen Hausfassade. Unterteilt in mehrere überdachte Veloständer,0,öffentlicher Grund,POINT (2679351.8 1248333.1),POINT (47.38105237991074 8.48944671387407),9
7046,vap7046,Zweirad,Velo,65,,,,,Erstreckt sich entlang der ganzen Hausfassade. Unterteilt in mehrere überdachte Veloständer.,0,öffentlicher Grund,POINT (2679430 1248263.9),POINT (47.38042061188096 8.490469876641914),9
7045,vap7045,Zweirad,Velo,50,,,,,,0,öffentlicher Grund,POINT (2679464 1248324.6),POINT (47.38096241347183 8.490930842799694),9
7586,vap7586,Zweirad,Velo,40,,,,,,0,öffentlicher Grund,POINT (2682745 1247896.5),POINT (47.37670847471341 8.534294954550425),4
7047,vap7047,Zweirad,Velo,16,,,,,,0,öffentlicher Grund,POINT (2679366.8 1248266.6),POINT (47.38045250998269 8.489633535121577),9
3336,vap3336,Zweirad,Velo,26,,,,,,0,öffentlicher Grund,POINT (2683190 1247646.9),POINT (47.37440769758629 8.540140269379394),1
104857,vap104857,Zweirad,Velo,12,,,,,,0,öffentlicher Grund,POINT (2685080.2 1248470.5),POINT (47.38157324644534 8.565321491002088),7
104708,vap104708,Zweirad,Velo,4,,,,,,0,öffentlicher Grund,POINT (2682624.2 1245051),POINT (47.35113288334452 8.532170550249592),2
104526,vap104526,Zweirad,Velo,20,,,,,,0,öffentlicher Grund,POINT (2685115.8 1251833.1),POINT (47.4118094019205 8.566432831343636),12
104365,vap104365,Zweirad,Velo,14,,,,,,0,öffentlicher Grund,POINT (2678727.2 1251097.9),POINT (47.4059922847806 8.481662989589909),10
9301,vap9301,Zweirad,Velo,28,,,,,,0,öffentlicher Grund,POINT (2683476.2 1247876.8),POINT (47.37643907656376 8.543972206546357),1
4168,vap4168,Zweirad,Velo,15,,,,,,0,öffentlicher Grund,POINT (2684511.8 1247462.2),POINT (47.37257842438049 8.557604938112329),7
4169,vap4169,Zweirad,Velo,20,,,,,,0,öffentlicher Grund,POINT (2684575.5 1247366.6),POINT (47.37171048774323 8.558430182302009),7
104620,vap104620,Zweirad,Velo,72,,,,,,0,öffentlicher Grund,POINT (2679354.8 1249624.1),POINT (47.39266251783724 8.489715409004482),9
104874,vap104874,Zweirad,Velo,10,,,,,,0,öffentlicher Grund,POINT (2679951.5 1249600.1),POINT (47.39237452472995 8.49761372742371),9
3510,vap3510,Zweirad,Velo,12,,,,,,0,öffentlicher Grund,POINT (2680443.5 1246640.1),POINT (47.36569411855852 8.503597623343898),3
105042,vap105042,Zweirad,Velo,5,,,,,,0,öffentlicher Grund,POINT (2685535.8 1245257.5),POINT (47.35261865586868 8.570740229065738),8
104800,vap104800,Zweirad,Velo,5,,,,,,0,öffentlicher Grund,POINT (2680116.8 1247904.1),POINT (47.37710162539986 8.499499254208789),3
11522,vap11522,Zweirad,Velo,150,,,,,verteilt vor den Häuser,0,öffentlicher Grund,POINT (2680842.5 1247264.9),POINT (47.3712643953601 8.508992051529379),3
11521,vap11521,Zweirad,Velo,48,,,,,verteilt vor den Häusern,0,öffentlicher Grund,POINT (2680874 1247283.5),POINT (47.37142780804604 8.509412424642081),3
4167,vap4167,Zweirad,Velo,42,,,,,,0,öffentlicher Grund,POINT (2684521 1247471.8),POINT (47.37266358051586 8.557728546955717),7
9302,vap9302,Zweirad,Velo,30,,,,,,0,öffentlicher Grund,POINT (2680617 1249560.6),POINT (47.39193817777176 8.506420332786934),5
8650,vap8650,Zweirad,Velo,10,,,,,,0,öffentlicher Grund,POINT (2681487.5 1252120.6),POINT (47.41485398004204 8.518415455748331),11
4944,vap4944,Zweirad,Velo,29,,,,,bei Schule Buchlern,0,öffentlicher Grund,POINT (2678593.8 1248708.1),POINT (47.38451577360204 8.4794758911634),9
105040,vap105040,Zweirad,Velo,25,,,,,,0,öffentlicher Grund,POINT (2685705.2 1245148.1),POINT (47.35161277747729 8.572961091782448),8
3971,vap3971,Zweirad,Velo,14,,,,,nur für ABB?,0,öffentlicher Grund,POINT (2682813 1252039.6),POINT (47.41396015165824 8.535962377840699),11
3974,vap3974,Zweirad,Velo,24,,,,,vor Eingang in den Shopping-Märt,0,öffentlicher Grund,POINT (2683202 1251991.8),POINT (47.41348123482844 8.541107361038259),11
4166,vap4166,Zweirad,Velo,15,,,,,,0,öffentlicher Grund,POINT (2684216 1247864.8),POINT (47.3762370167042 8.553764669959458),7
104751,vap104751,Zweirad,Velo,19,,,,,,0,öffentlicher Grund,POINT (2681501.2 1247476),POINT (47.37308176823868 8.517750676317991),3
9579,vap9579,Zweirad,Velo,20,,,,,,0,öffentlicher Grund,POINT (2683607.5 1247293.5),POINT (47.37117660094979 8.545601630473652),1
4165,vap4165,Zweirad,Velo,30,,,,,,0,öffentlicher Grund,POINT (2684190.5 1247398),POINT (47.37204218014715 8.55333925995258),7
104993,vap104993,Zweirad,Velo,4,,,,,,0,öffentlicher Grund,POINT (2680927.5 1252377.6),POINT (47.41723432325904 8.511042359051606),11
104946,vap104946,Zweirad,Velo,12,,,,,,0,öffentlicher Grund,POINT (2683247.5 1252090.1),POINT (47.41435952104795 8.541728496592292),11
104939,vap104939,Zweirad,Velo,8,,,,,,0,öffentlicher Grund,POINT (2683652 1252669.8),POINT (47.41952163648288 8.547196283815062),11
104911,vap104911,Zweirad,Velo,22,,,,,,0,öffentlicher Grund,POINT (2683697.8 1253612.2),POINT (47.42799102470472 8.547979698346328),11
104503,vap104503,Zweirad,Velo,36,,,,,,0,öffentlicher Grund,POINT (2681541.2 1246159.4),POINT (47.36123607669634 8.51804045987633),3
104501,vap104501,Zweirad,Velo,42,,,,,,0,öffentlicher Grund,POINT (2681513.5 1246130.8),POINT (47.36098229056469 8.517668617235389),3
104345,vap104345,Zweirad,Velo,23,,,,,,0,öffentlicher Grund,POINT (2681328 1248396.5),POINT (47.38138159295559 8.515624953782449),4
5131,vap5131,Zweirad,Velo,24,,,,,,0,öffentlicher Grund,POINT (2681918 1247769.5),POINT (47.3756696481128 8.523322373577372),4
4611,vap4611,Zweirad,Velo,18,,,,,,0,öffentlicher Grund,POINT (2682179.8 1250176.8),POINT (47.39728675876657 8.527230656351886),10
8631,vap8631,Zweirad,Velo,12,,,,,bei Migros,0,öffentlicher Grund,POINT (2679877.8 1250873.2),POINT (47.40383292862661 8.496865043708803),10
8630,vap8630,Zweirad,Velo,6,,,,,,0,öffentlicher Grund,POINT (2679899.2 1250654.2),POINT (47.40186078717421 8.497109389512559),10
104502,vap104502,Zweirad,Velo,54,,,,,,0,öffentlicher Grund,POINT (2681523.8 1246141.9),POINT (47.36108084387015 8.517806967927742),3
8302,vap8302,Zweirad,Velo,24,,,,,Bahnhof Seebach/Tramwende (Mietboxen),gebührenpflichtig,öffentlicher Grund,POINT (2683807 1252953),POINT (47.42204880558723 8.549303215330623),11
7987,vap7987,Zweirad,Velo,55,,,,,nur während Sommersaison,0,öffentlicher Grund,POINT (2683718.5 1253091.2),POINT (47.42330292874397 8.548156392623607),11
7985,vap7985,Zweirad,Velo,33,,,,,,0,öffentlicher Grund,POINT (2681036.2 1252769.4),POINT (47.4207445245206 8.512553676395315),11
104938,vap104938,Zweirad,Velo,28,,,,,,0,öffentlicher Grund,POINT (2681115.5 1249337.4),POINT (47.38986966246992 8.512981814667429),5
104826,vap104826,Zweirad,Velo,20,,,,,,0,öffentlicher Grund,POINT (2679668.8 1248283.5),POINT (47.3805680520034 8.493635273466294),9
104819,vap104819,Zweirad,Velo,6,,,,,,0,öffentlicher Grund,POINT (2679047 1248665.9),POINT (47.38408203244773 8.485469645513406),9
104705,vap104705,Zweirad,Velo,50,,,,,,0,öffentlicher Grund,POINT (2682773.2 1244049.8),POINT (47.34210994458414 8.533957385244095),2
104579,vap104579,Zweirad,Velo,6,,,,,,0,öffentlicher Grund,POINT (2684194.2 1245736.5),POINT (47.35709921444181 8.553075834331899),8
12482,vap12482,Zweirad,Velo,18,,,,,,0,öffentlicher Grund,POINT (2679914.2 1248032.2),POINT (47.37827828616182 8.496839705156018),9
12481,vap12481,Zweirad,Velo,8,,,,,,0,öffentlicher Grund,POINT (2679901.5 1248041.5),POINT (47.37836346520574 8.496673213895086),9
104663,vap104663,Zweirad,Velo,6,,,,,,0,öffentlicher Grund,POINT (2682174.8 1243967.8),POINT (47.3414473310038 8.526024784348643),2
8625,vap8625,Zweirad,Velo,100,,,,,Schule Liguster,0,öffentlicher Grund,POINT (2683424.8 1251240.8),POINT (47.40669910312933 8.543919064164106),11
8624,vap8624,Zweirad,Velo,78,,,,,,0,öffentlicher Grund,POINT (2683372.8 1251197.5),POINT (47.40631627970573 8.543222132820807),11
8618,vap8618,Zweirad,Velo,25,,,,,,0,öffentlicher Grund,POINT (2684708 1252122.1),POINT (47.41446103202814 8.561084877865666),12
10881,vap10881,Zweirad,Velo,48,,,,,teilweise überdacht,0,öffentlicher Grund,POINT (2681691.2 1249472.8),POINT (47.39101622324988 8.520630596679462),5
8336,vap8336,Zweirad,Velo,32,,,,,,0,öffentlicher Grund,POINT (2683197.8 1251934.9),POINT (47.41297004904505 8.541041124047139),11
8311,vap8311,Zweirad,Velo,40,,,,,,0,öffentlicher Grund,POINT (2683282.2 1252063.2),POINT (47.4141132144432 8.542183229579974),11
559,vap559,Zweirad,Velo,48,,,,,Bahnhof Hardbrücke (Mietboxen),gebührenpflichtig,öffentlicher Grund,POINT (2681483.2 1248874),POINT (47.38565675648493 8.517766909418842),5
104472,vap104472,Zweirad,Velo,42,,,,,,0,öffentlicher Grund,POINT (2681879.8 1249078.5),POINT (47.38744672742317 8.523056132505138),5
104370,vap104370,Zweirad,Velo,25,,,,,,0,öffentlicher Grund,POINT (2685880 1245226.1),POINT (47.35229151089515 8.575289254806302),8
104368,vap104368,Zweirad,Velo,10,,,,,,0,öffentlicher Grund,POINT (2685823 1245133.4),POINT (47.35146524865974 8.574517178290577),8
10243,vap10243,Zweirad,Velo,26,,,,,,0,öffentlicher Grund,POINT (2680696.8 1252817.9),POINT (47.42122238618612 8.508065107162588),11
10242,vap10242,Zweirad,Velo,45,,,,,,0,öffentlicher Grund,POINT (2680715.2 1252787.1),POINT (47.42094313734177 8.50830336081707),11
771,vap771,Zweirad,Velo,10,,,,,beim Bahnhof Seebach,0,öffentlicher Grund,POINT (2683498.5 1252556.1),POINT (47.41851859088722 8.545141097693799),11
609,vap609,Zweirad,Velo,12,,,,,,0,öffentlicher Grund,POINT (2683557.8 1251353.4),POINT (47.40769488314822 8.545701991849905),11
14,vap14,Zweirad,Velo,18,,,,,3 Standort - vor Haus,0,öffentlicher Grund,POINT (2682906.8 1252086.4),POINT (47.41436923257038 8.537213821076854),11
104578,vap104578,Zweirad,Velo,6,,,,,,0,öffentlicher Grund,POINT (2684379.2 1245452),POINT (47.35451693686186 8.55547069288791),8
715,vap715,Zweirad,Velo,93,,,,,,0,öffentlicher Grund,POINT (2680256 1248239.4),POINT (47.38010017942036 8.501402385064793),9
105006,vap105006,Zweirad,Velo,14,,,,,,0,öffentlicher Grund,POINT (2679547.8 1247787.2),POINT (47.37611922967953 8.491944919541526),9
105032,vap105032,Zweirad,Velo,18,,,,,,0,öffentlicher Grund,POINT (2679080.5 1251398.1),POINT (47.4086497637306 8.486396324472096),10
105031,vap105031,Zweirad,Velo,6,,,,,,0,öffentlicher Grund,POINT (2679027.8 1251326.9),POINT (47.40801576272117 8.48568557611436),10
104801,vap104801,Zweirad,Velo,6,,,,,,0,öffentlicher Grund,POINT (2679888 1247609.4),POINT (47.37447903947472 8.496417347370908),9
104591,vap104591,Zweirad,Velo,28,,,,,,0,öffentlicher Grund,POINT (2685453.8 1244844.8),POINT (47.34891772086028 8.569576343044199),8
104359,vap104359,Zweirad,Velo,18,,,,,,0,öffentlicher Grund,POINT (2684745 1252130.8),POINT (47.41453451195763 8.561576745244114),12
10244,vap10244,Zweirad,Velo,96,,,,,,0,öffentlicher Grund,POINT (2680634.2 1246901.1),POINT (47.36801810357721 8.506168946636445),3
6416,vap6416,Zweirad,Velo,20,,,,,,0,öffentlicher Grund,POINT (2683897.8 1250023),POINT (47.39568699731694 8.549956512373139),6
6415,vap6415,Zweirad,Velo,90,,,,,,0,öffentlicher Grund,POINT (2683919.2 1250208.5),POINT (47.39735252681107 8.550274751342318),6
6414,vap6414,Zweirad,Velo,36,,,,,,0,öffentlicher Grund,POINT (2683855.2 1250217),POINT (47.39743712097169 8.549428671547577),6
6413,vap6413,Zweirad,Velo,90,,,,,,0,öffentlicher Grund,POINT (2683839 1250208.9),POINT (47.39736633759886 8.549212585355331),6
6412,vap6412,Zweirad,Velo,126,,,,,,0,öffentlicher Grund,POINT (2683843.5 1250179.2),POINT (47.39709866402322 8.549266619423463),6
6411,vap6411,Zweirad,Velo,36,,,,,,0,öffentlicher Grund,POINT (2683802.5 1250194.5),POINT (47.39724147923103 8.548726448019522),6
7607,vap7607,Zweirad,Velo,20,,,,,,0,öffentlicher Grund,POINT (2683771.8 1246234.8),POINT (47.36163444404996 8.547578619410269),8
9598,vap9598,Zweirad,Velo,21,,,,,,0,öffentlicher Grund,POINT (2684263.5 1247294),POINT (47.3710975405351 8.55428610113634),7
104646,vap104646,Zweirad,Velo,6,,,,,,0,öffentlicher Grund,POINT (2682419.8 1243107.4),POINT (47.33367875498895 8.529108186578116),2
104638,vap104638,Zweirad,Velo,24,,,,,,0,öffentlicher Grund,POINT (2682375.2 1242947.9),POINT (47.33224986457132 8.528488860387757),2
104618,vap104618,Zweirad,Velo,10,,,,,,0,öffentlicher Grund,POINT (2682650.2 1246166.4),POINT (47.36116089763063 8.532720431860014),2
104569,vap104569,Zweirad,Velo,6,,,,,,0,öffentlicher Grund,POINT (2683726 1246865.9),POINT (47.36731598944044 8.54709041305532),1
104351,vap104351,Zweirad,Velo,8,,,,,,0,öffentlicher Grund,POINT (2684605.2 1252008.8),POINT (47.41345531663475 8.559701419553049),12
12811,vap12811,Zweirad,Velo,10,,,,,,0,öffentlicher Grund,POINT (2681657.5 1249829.9),POINT (47.39423192730292 8.520249483325326),10
5763,vap5763,Zweirad,Velo,60,,,,,,0,öffentlicher Grund,POINT (2681354.2 1243101),POINT (47.33375351860487 8.515010033439511),2
8964,vap8964,Zweirad,Velo,84,,,,,beim Zürcher HB,0,öffentlicher Grund,POINT (2682939 1248225.1),POINT (47.37963930352953 8.536924370161781),5
8963,vap8963,Zweirad,Velo,30,,,,,beim Zürcher HB,0,öffentlicher Grund,POINT (2682918.2 1248220.9),POINT (47.37960414939019 8.536648189068135),4
8960,vap8960,Zweirad,Velo,150,,,,,beim Zürcher HB,0,öffentlicher Grund,POINT (2682983 1248195.8),POINT (47.37937025788811 8.537501520204076),4
3655,vap3655,Zweirad,Velo,36,,,,,Bahnhof Seebach (Mietboxen),gebührenpflichtig,öffentlicher Grund,POINT (2683507 1252555.9),POINT (47.41851571420117 8.545253686826795),11
8329,vap8329,Zweirad,Velo,48,,,,,,0,öffentlicher Grund,POINT (2679309.8 1250414.5),POINT (47.39977631258759 8.48925959015966),10
8328,vap8328,Zweirad,Velo,30,,,,,,0,öffentlicher Grund,POINT (2679325 1250417.2),POINT (47.39979876426816 8.489461402857412),10
8327,vap8327,Zweirad,Velo,17,,,,,,0,öffentlicher Grund,POINT (2679556.2 1250384),POINT (47.39947229890701 8.492517889010857),10
8344,vap8344,Zweirad,Velo,42,,,,,bei Tramwendeschlaufe,0,öffentlicher Grund,POINT (2678692.8 1251051),POINT (47.40557460678853 8.481199030989803),10
6728,vap6728,Zweirad,Velo,10,,,,,,0,öffentlicher Grund,POINT (2681377.2 1246913.9),POINT (47.3680418922813 8.516006872907061),3
8342,vap8342,Zweirad,Velo,40,,,,,bei Tramwendeschlaufe Auzelg,0,öffentlicher Grund,POINT (2685286.8 1252390.4),POINT (47.41679919215787 8.568804664308509),12
8321,vap8321,Zweirad,Velo,18,,,,,,0,öffentlicher Grund,POINT (2684170.8 1252441.2),POINT (47.41739966370145 8.554027535873773),11
8653,vap8653,Zweirad,Velo,20,,,,,bei Turnhalle,0,öffentlicher Grund,POINT (2685905.5 1250701.8),POINT (47.40153281911154 8.576677729469134),12
